Data File Name,2100 expert_High Sensitivity DNA Assay_DE34903936_2014-02-25_12-30-24.xad
104.1,37.41731
104.15,36.28477
104.2,35.3685
104.25,35.2429
104.3,35.48782
104.35,35.19533
104.4,35.2265
104.45,35.8133
104.5,36.32791
104.55,36.35053
104.6,36.0771
104.65,35.37127
104.7,35.21328
104.75,35.5984
104.8,36.52575
104.85,37.10732
104.9,37.34595
104.95,37.53111
105,37.76625
105.05,37.97137
105.1,38.187
105.15,39.18226
105.2,40.04222
105.25,41.16135
105.3,41.66394
105.35,41.76624
105.4,41.56747
105.45,41.01796
105.5,40.13612
105.55,39.24099
105.6,39.12505
105.65,39.60529
105.7,40.83705
105.75,41.75285
105.8,42.46973
105.85,42.80423
105.9,42.9025
105.95,42.64013
106,42.63414
106.05,42.74068
106.1,42.7742
106.15,43.46105
106.2,43.80263
106.25,43.61676
106.3,43.03095
106.35,42.83876
106.4,42.92843
106.45,42.61103
106.5,42.18498
106.55,41.40744
106.6,40.32307
106.65,39.61642
106.7,38.70213
106.75,38.27219
106.8,37.69044
106.85,36.95988
106.9,36.38198
106.95,36.01899
107,35.93132
107.05,35.91665
107.1,36.63985
107.15,37.21388
107.2,36.30143
107.25,35.25865
107.3,34.20126
107.35,33.38392
107.4,32.95285
107.45,32.89217
107.5,32.36388
107.55,31.50778
107.6,31.02244
107.65,30.76673
107.7,30.30252
107.75,29.9827
107.8,29.48839
107.85,28.9806
107.9,28.80801
107.95,28.30543
108,27.7117
108.05,26.95669
108.1,26.32693
108.15,25.33455
108.2,24.53942
108.25,24.48588
108.3,24.38818
108.35,24.38693
108.4,23.90944
108.45,23.13154
108.5,22.35658
108.55,22.53196
108.6,22.8188
108.65,22.8797
108.7,22.56637
108.75,21.91963
108.8,21.70158
108.85,21.31795
108.9,20.58734
108.95,19.54889
109,18.84457
109.05,18.26567
109.1,18.02736
109.15,17.896
109.2,17.50943
109.25,17.09643
109.3,16.96343
109.35,16.89742
109.4,16.89302
109.45,17.05501
109.5,17.19848
109.55,17.21725
109.6,16.97082
109.65,17.11021
109.7,16.90866
109.75,16.78308
109.8,16.70676
109.85,16.03914
109.9,15.09482
109.95,14.64619
110,14.94606
110.05,15.13201
110.1,15.44247
110.15,15.22726
110.2,14.51766
110.25,13.8519
110.3,13.22842
110.35,12.90753
110.4,12.50769
110.45,12.03895
110.5,11.70126
110.55,11.70254
110.6,11.86746
110.65,12.05548
110.7,12.25247
110.75,12.16855
110.8,12.10328
110.85,12.12564
110.9,12.19186
110.95,12.33721
111,12.56578
111.05,12.29541
111.1,11.84677
111.15,11.22078
111.2,10.83356
111.25,10.85617
111.3,11.083
111.35,11.13406
111.4,10.80329
111.45,10.46874
111.5,10.31463
111.55,10.32658
111.6,10.84244
111.65,11.18631
111.7,10.98553
111.75,10.8766
111.8,11.06611
111.85,11.53233
111.9,12.28202
111.95,13.56156
112,15.19676
112.05,16.80494
112.1,18.79896
112.15,19.93479
112.2,21.40159
112.25,24.58161
112.3,30.04178
112.35,36.74722
112.4,43.33678
112.45,49.00564
112.5,55.07457
112.55,60.70975
112.6,68.40483
112.65,76.1719
112.7,83.22869
112.75,89.06158
112.8,94.31429
112.85,101.753
112.9,107.7637
112.95,114.4082
113,119.5629
113.05,117.3388
113.1,114.9999
113.15,110.5814
113.2,105.1647
113.25,101.4032
113.3,99.33421
113.35,98.71796
113.4,95.93698
113.45,90.52232
113.5,80.72309
113.55,70.00205
113.6,64.70766
113.65,63.15098
113.7,62.93484
113.75,60.88273
113.8,56.17557
113.85,50.37199
113.9,44.52965
113.95,41.19697
114,40.14009
114.05,39.71259
114.1,39.72455
114.15,37.85709
114.2,34.1593
114.25,30.0014
114.3,26.92229
114.35,25.81137
114.4,26.52055
114.45,25.97957
114.5,23.8553
114.55,22.1438
114.6,19.74695
114.65,18.37829
114.7,17.84492
114.75,16.87784
114.8,15.29396
114.85,14.47033
114.9,13.86667
114.95,13.15786
115,13.13015
115.05,12.79881
115.1,11.75526
115.15,11.23957
115.2,11.3635
115.25,11.08238
115.3,10.26186
115.35,9.335242
115.4,9.223286
115.45,9.661196
115.5,9.978042
115.55,9.992462
115.6,9.707971
115.65,9.514557
115.7,9.122472
115.75,8.857988
115.8,8.897267
115.85,8.802334
115.9,9.211992
115.95,9.580153
116,9.723317
116.05,9.431747
116.1,9.074364
116.15,8.822678
116.2,8.432106
116.25,8.116557
116.3,7.896051
116.35,7.850566
116.4,7.575076
116.45,6.907008
116.5,6.529335
116.55,6.467944
116.6,6.654521
116.65,6.943368
116.7,7.247859
116.75,7.208077
116.8,7.110143
116.85,7.052491
116.9,7.051176
116.95,6.73927
117,6.474152
117.05,6.574682
117.1,6.701522
117.15,7.296971
117.2,7.717896
117.25,8.051822
117.3,7.935751
117.35,7.474957
117.4,7.286407
117.45,6.867944
117.5,6.671682
117.55,6.246538
117.6,6.106137
117.65,6.167311
117.7,6.252909
117.75,6.357985
117.8,6.34994
117.85,6.33119
117.9,6.257984
117.95,6.47518
118,6.557378
118.05,6.443533
118.1,6.278308
118.15,6.096828
118.2,5.972406
118.25,6.009414
118.3,5.973553
118.35,5.725906
118.4,5.68051
118.45,5.666405
118.5,6.042893
118.55,6.239082
118.6,5.871594
118.65,5.277309
118.7,5.026033
118.75,5.140098
118.8,5.496855
118.85,6.109965
118.9,6.013361
118.95,5.558457
119,5.258278
119.05,4.867317
119.1,4.700831
119.15,4.765589
119.2,5.132639
119.25,5.707698
119.3,6.221514
119.35,6.177887
119.4,5.986626
119.45,5.707095
119.5,5.332158
119.55,5.347887
119.6,5.768806
119.65,5.998631
119.7,6.10468
119.75,6.126159
119.8,5.738431
119.85,5.405953
119.9,5.324239
119.95,5.314102
120,5.259669
120.05,5.343436
120.1,5.267513
120.15,5.020757
120.2,4.801242
120.25,4.659991
120.3,4.682801
120.35,4.958399
120.4,5.246569
120.45,5.282896
120.5,5.382857
120.55,5.164932
120.6,4.829453
120.65,4.688999
120.7,4.636497
120.75,4.567805
120.8,4.552074
120.85,4.805658
120.9,4.777176
120.95,4.607023
121,4.495217
121.05,4.411993
121.1,4.584705
121.15,4.928596
121.2,5.096426
121.25,5.214482
121.3,5.099518
121.35,5.161173
121.4,5.180233
121.45,5.133061
121.5,4.83503
121.55,4.406665
121.6,4.19623
121.65,4.019513
121.7,4.232851
121.75,4.680799
121.8,4.96493
121.85,5.058526
121.9,4.802858
121.95,4.464084
122,4.043049
122.05,3.979376
122.1,4.080593
122.15,4.219726
122.2,4.311455
122.25,4.395909
122.3,4.572101
122.35,4.410096
122.4,4.164033
122.45,3.735992
122.5,3.402776
122.55,3.344099
122.6,3.62581
122.65,3.890443
122.7,4.22663
122.75,4.519939
122.8,4.882058
122.85,5.147957
122.9,5.142378
122.95,5.020107
123,4.749661
123.05,4.617639
123.1,4.52431
123.15,4.558423
123.2,4.423983
123.25,4.158214
123.3,4.068983
123.35,3.837824
123.4,3.662337
123.45,3.423592
123.5,3.318265
123.55,3.32409
123.6,3.515295
123.65,3.891031
123.7,3.983318
123.75,3.863801
123.8,3.652266
123.85,3.632857
123.9,3.446481
123.95,3.229958
124,2.951523
124.05,2.67918
124.1,2.639622
124.15,2.919849
124.2,3.26778
124.25,3.162468
124.3,3.008522
124.35,2.670625
124.4,2.823381
124.45,3.223247
124.5,3.687146
124.55,3.972728
124.6,3.779047
124.65,3.573014
124.7,3.505163
124.75,3.502478
124.8,3.440255
124.85,3.419761
124.9,3.493021
124.95,3.614694
125,3.803766
125.05,3.982032
125.1,3.74558
125.15,3.376007
125.2,3.354015
125.25,3.415158
125.3,3.657039
125.35,3.640084
125.4,3.75949
125.45,3.73004
125.5,3.674462
125.55,3.736381
125.6,3.666475
125.65,3.579244
125.7,3.230773
125.75,3.343099
125.8,3.208227
125.85,2.895184
125.9,2.558761
125.95,2.298572
126,2.058386
126.05,1.991943
126.1,2.128285
126.15,2.106762
126.2,2.085588
126.25,2.056574
126.3,2.341481
126.35,2.571018
126.4,2.70277
126.45,2.82968
126.5,3.022201
126.55,3.102677
126.6,3.039165
126.65,3.016615
126.7,2.79433
126.75,2.664204
126.8,2.749316
126.85,2.833465
126.9,2.617923
126.95,2.503639
127,2.587818
127.05,2.833735
127.1,3.216875
127.15,3.270212
127.2,3.385876
127.25,3.121745
127.3,2.71748
127.35,2.35506
127.4,2.087132
127.45,2.001235
127.5,1.776108
127.55,1.776108
127.6,1.776108
127.65,1.776108
127.7,1.776108
127.75,1.776108
127.8,1.776108
127.85,1.776108
127.9,1.776108
127.95,1.776108
128,1.776108
128.05,1.776108
128.1,1.776108
128.15,1.776108
128.2,1.776108
128.25,1.776108
128.3,1.776108
128.35,1.776108
128.4,1.776108
128.45,1.776108
128.5,1.776108
128.55,1.776108
128.6,1.776108
128.65,1.776108
128.7,1.776108
128.75,1.776108
128.8,1.776108
128.85,1.776108
128.9,1.776108
128.95,1.776108
129,1.776108
129.05,1.776108
129.1,1.776108
129.15,1.776108
129.2,1.776108
129.25,1.776108
129.3,1.776108
129.35,1.776108
129.4,1.776108
129.45,1.776108
129.5,1.776108
129.55,1.776108
129.6,1.776108
129.65,1.776108
129.7,1.776108
129.75,1.776108
129.8,1.776108
129.85,1.776108
129.9,1.776108
129.95,1.776108
130,1.776108
130.05,1.776108
130.1,1.776108
130.15,1.776108
130.2,1.776108
130.25,1.776108
130.3,1.776108
130.35,1.776108
130.4,1.776108
130.45,1.776108
130.5,1.776108
130.55,1.776108
130.6,1.776108
130.65,1.776108
130.7,1.776108
130.75,1.776108
130.8,1.776108
130.85,1.776108
130.9,1.776108
130.95,1.776108
131,1.776108
131.05,1.776108
131.1,1.776108
131.15,1.776108
131.2,1.776108
131.25,1.776108
131.3,1.776108
131.35,1.776108
131.4,1.776108
131.45,1.776108
131.5,1.776108
131.55,1.776108
131.6,1.776108
131.65,1.776108
131.7,1.776108
131.75,1.776108
131.8,1.776108
131.85,1.776108
131.9,1.776108
131.95,1.776108
132,1.776108
132.05,1.776108
132.1,1.776108
132.15,1.776108
132.2,1.776108
132.25,1.776108
132.3,1.776108
132.35,1.776108
132.4,1.776108
132.45,1.776108
132.5,1.776108
132.55,1.776108
132.6,1.776108
132.65,1.776108
132.7,1.776108
132.75,1.776108
132.8,1.776108
132.85,1.776108
132.9,1.776108
132.95,1.776108
133,1.776108
133.05,1.776108
133.1,1.776108
133.15,1.776108
133.2,1.776108
133.25,1.776108
133.3,1.776108
133.35,1.776108
133.4,1.776108
133.45,1.776108
133.5,1.776108
133.55,1.776108
133.6,1.776108
133.65,1.776108
133.7,1.776108
133.75,1.776108
133.8,1.776108
133.85,1.776108
133.9,1.776108
133.95,1.776108
134,1.776108
134.05,1.776108
134.1,1.776108
134.15,1.776108
134.2,1.776108
134.25,1.776108
134.3,1.776108
134.35,1.776108
134.4,1.776108
134.45,1.776108
134.5,1.776108
134.55,1.776108
134.6,1.776108
134.65,1.776108
134.7,1.776108
134.75,1.776108
134.8,1.776108
134.85,1.776108
134.9,1.776108
134.95,1.776108
135,1.776108
135.05,1.776108
135.1,1.776108
135.15,1.776108
135.2,1.776108
135.25,1.776108
135.3,1.776108
135.35,1.776108
135.4,1.776108
135.45,1.776108
135.5,1.776108
135.55,1.776108
135.6,1.776108
135.65,1.776108
135.7,1.776108
135.75,1.776108
135.8,1.776108
135.85,1.776108
135.9,1.776108
135.95,1.776108
136,1.776108
136.05,1.776108
136.1,1.776108
136.15,1.776108
136.2,1.776108
136.25,1.776108
136.3,1.776108
136.35,1.776108
136.4,1.776108
136.45,1.776108
136.5,1.776108
136.55,1.776108
136.6,1.776108
136.65,1.776108
136.7,1.776108
136.75,1.776108
136.8,1.776108
136.85,1.776108
136.9,1.776108
136.95,1.776108
137,1.776108
137.05,1.776108
137.1,1.776108
137.15,1.776108
137.2,1.776108
137.25,1.776108
137.3,1.776108
137.35,1.776108
137.4,1.776108
137.45,1.776108
137.5,1.776108
137.55,1.776108
137.6,1.776108
137.65,1.776108
137.7,1.776108
137.75,1.776108
137.8,1.776108
137.85,1.776108
137.9,1.776108
137.95,1.776108
138,1.776108
 
Alignment,On
